"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"21";2014;"Prefeitura Municipal de Aral Moreira - MS";5001243;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1338637,59;11209;"01"
"22";2014;"Prefeitura Municipal de Aral Moreira - MS";5001243;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1235117,34;11209;"01"
"23";2014;"Prefeitura Municipal de Aral Moreira - MS";5001243;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";103520,25;11209;"01"
"24";2014;"Prefeitura Municipal de Bandeirantes - MS";5001508;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1138650,21;6759;"01"
"25";2014;"Prefeitura Municipal de Bandeirantes - MS";5001508;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1138650,21;6759;"01"
"26";2014;"Prefeitura Municipal de Bandeirantes - MS";5001508;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1138650,21;6759;"01"
"27";2014;"Prefeitura Municipal de Bataguassu - MS";5001904;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2289949,21;21463;"01"
"28";2014;"Prefeitura Municipal de Bataguassu - MS";5001904;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2289949,21;21463;"01"
"29";2014;"Prefeitura Municipal de Bataguassu - MS";5001904;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2288849,21;21463;"01"
"30";2014;"Prefeitura Municipal de Bataguassu - MS";5001904;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";1100;21463;"01"
"31";2014;"Prefeitura Municipal de Batayporã - MS";5002001;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1324455,97;11188;"01"
"32";2014;"Prefeitura Municipal de Batayporã - MS";5002001;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1324455,97;11188;"01"
"33";2014;"Prefeitura Municipal de Batayporã - MS";5002001;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1324455,97;11188;"01"
"34";2014;"Prefeitura Municipal de Bela Vista - MS";5002100;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1944057,81;24002;"01"
"35";2014;"Prefeitura Municipal de Bela Vista - MS";5002100;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1944057,81;24002;"01"
"36";2014;"Prefeitura Municipal de Bela Vista - MS";5002100;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1944057,81;24002;"01"
"37";2014;"Prefeitura Municipal de Bonito - MS";5002209;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2527201,39;20825;"01"
"38";2014;"Prefeitura Municipal de Bonito - MS";5002209;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2527201,39;20825;"01"
"39";2014;"Prefeitura Municipal de Bonito - MS";5002209;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2527201,39;20825;"01"
"40";2014;"Prefeitura Municipal de Brasilândia - MS";5002308;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2205970,69;11923;"01"
"41";2014;"Prefeitura Municipal de Brasilândia - MS";5002308;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2205970,69;11923;"01"
"42";2014;"Prefeitura Municipal de Brasilândia - MS";5002308;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2205970,69;11923;"01"
"43";2014;"Prefeitura Municipal de Camapuã - MS";5002605;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1907602,29;13751;"01"
"44";2014;"Prefeitura Municipal de Camapuã - MS";5002605;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1907602,29;13751;"01"
"45";2014;"Prefeitura Municipal de Camapuã - MS";5002605;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1907602,29;13751;"01"
"46";2014;"Prefeitura Municipal de Campo Grande - MS";5002704;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";57195878,48;843120;"01"
"47";2014;"Prefeitura Municipal de Campo Grande - MS";5002704;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";57195878,48;843120;"01"
"48";2014;"Prefeitura Municipal de Campo Grande - MS";5002704;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";57173631,48;843120;"01"
"49";2014;"Prefeitura Municipal de Campo Grande - MS";5002704;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";826481,3;843120;"01"
"50";2014;"Prefeitura Municipal de Cassilândia - MS";5002902;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2162470,08;21557;"01"
"51";2014;"Prefeitura Municipal de Cassilândia - MS";5002902;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2156720,08;21557;"01"
"52";2014;"Prefeitura Municipal de Cassilândia - MS";5002902;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2156720,08;21557;"01"
"53";2014;"Prefeitura Municipal de Cassilândia - MS";5002902;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";5750;21557;"01"
"54";2014;"Prefeitura Municipal de Chapadão do Sul - MS";5002951;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2755071,89;21948;"01"
"55";2014;"Prefeitura Municipal de Chapadão do Sul - MS";5002951;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2755071,89;21948;"01"
"56";2014;"Prefeitura Municipal de Chapadão do Sul - MS";5002951;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2755071,89;21948;"01"
"57";2014;"Prefeitura Municipal de Corguinho - MS";5003108;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";849216,84;5403;"01"
"58";2014;"Prefeitura Municipal de Corguinho - MS";5003108;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";849216,84;5403;"01"
"59";2014;"Prefeitura Municipal de Corguinho - MS";5003108;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";849216,84;5403;"01"
"60";2014;"Prefeitura Municipal de Coronel Sapucaia - MS";5003157;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1281750,81;14712;"01"
"61";2014;"Prefeitura Municipal de Coronel Sapucaia - MS";5003157;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1281750,81;14712;"01"
"62";2014;"Prefeitura Municipal de Coronel Sapucaia - MS";5003157;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1281750,81;14712;"01"
"63";2014;"Prefeitura Municipal de Corumbá - MS";5003207;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";14509563,47;108010;"01"
"64";2014;"Prefeitura Municipal de Corumbá - MS";5003207;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";14509563,47;108010;"01"
"65";2014;"Prefeitura Municipal de Corumbá - MS";5003207;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";14509563,47;108010;"01"
"66";2014;"Prefeitura Municipal de Coxim - MS";5003306;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2981920,95;33045;"01"
"67";2014;"Prefeitura Municipal de Coxim - MS";5003306;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2981920,95;33045;"01"
"68";2014;"Prefeitura Municipal de Coxim - MS";5003306;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2981920,95;33045;"01"
"69";2014;"Prefeitura Municipal de Deodápolis - MS";5003454;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1194602,16;12588;"01"
"70";2014;"Prefeitura Municipal de Deodápolis - MS";5003454;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1194602,16;12588;"01"
"71";2014;"Prefeitura Municipal de Deodápolis - MS";5003454;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1194602,16;12588;"01"
"72";2014;"Prefeitura Municipal de Dois Irmãos do Buriti - MS";5003488;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1226118,72;10880;"01"
"73";2014;"Prefeitura Municipal de Dois Irmãos do Buriti - MS";5003488;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1145939,7;10880;"01"
"74";2014;"Prefeitura Municipal de Dois Irmãos do Buriti - MS";5003488;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1224176,08;10880;"01"
"75";2014;"Prefeitura Municipal de Dois Irmãos do Buriti - MS";5003488;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";80179,02;10880;"01"
"76";2014;"Prefeitura Municipal de Dois Irmãos do Buriti - MS";5003488;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";-78236,38;10880;"01"
"77";2014;"Prefeitura Municipal de Dourados - MS";5003702;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";15356813,06;210218;"01"
"78";2014;"Prefeitura Municipal de Dourados - MS";5003702;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";15192355,7;210218;"01"
"79";2014;"Prefeitura Municipal de Dourados - MS";5003702;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";15192355,7;210218;"01"
"80";2014;"Prefeitura Municipal de Dourados - MS";5003702;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";164457,36;210218;"01"
"81";2014;"Prefeitura Municipal de Eldorado - MS";5003751;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1554966,57;12079;"01"
"82";2014;"Prefeitura Municipal de Eldorado - MS";5003751;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1554966,57;12079;"01"
"83";2014;"Prefeitura Municipal de Eldorado - MS";5003751;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1554966,57;12079;"01"
"84";2014;"Prefeitura Municipal de Fátima do Sul - MS";5003801;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1803199,52;19240;"01"
"85";2014;"Prefeitura Municipal de Fátima do Sul - MS";5003801;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1803199,52;19240;"01"
"86";2014;"Prefeitura Municipal de Fátima do Sul - MS";5003801;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1803199,52;19240;"01"
"87";2014;"Prefeitura Municipal de Figueirão - MS";5003900;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";949764,56;3005;"01"
"88";2014;"Prefeitura Municipal de Figueirão - MS";5003900;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";949764,56;3005;"01"
"89";2014;"Prefeitura Municipal de Figueirão - MS";5003900;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";949764,56;3005;"01"
"90";2014;"Prefeitura Municipal de Glória de Dourados - MS";5004007;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";992529,58;10008;"01"
"91";2014;"Prefeitura Municipal de Glória de Dourados - MS";5004007;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";992529,58;10008;"01"
"92";2014;"Prefeitura Municipal de Glória de Dourados - MS";5004007;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";992529,58;10008;"01"
"93";2014;"Prefeitura Municipal de Guia Lopes da Laguna - MS";5004106;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1025144,25;10211;"01"
"94";2014;"Prefeitura Municipal de Guia Lopes da Laguna - MS";5004106;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1025144,25;10211;"01"
"95";2014;"Prefeitura Municipal de Guia Lopes da Laguna - MS";5004106;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1025144,25;10211;"01"
"96";2014;"Prefeitura Municipal de Iguatemi - MS";5004304;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1919164,55;15534;"01"
"97";2014;"Prefeitura Municipal de Iguatemi - MS";5004304;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1919164,55;15534;"01"
"98";2014;"Prefeitura Municipal de Iguatemi - MS";5004304;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1919164,55;15534;"01"
"99";2014;"Prefeitura Municipal de Inocência - MS";5004403;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1529394,83;7687;"01"
"100";2014;"Prefeitura Municipal de Inocência - MS";5004403;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1529394,83;7687;"01"
"101";2014;"Prefeitura Municipal de Inocência - MS";5004403;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1529394,83;7687;"01"
"102";2014;"Prefeitura Municipal de Itaporã - MS";5004502;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1968514,72;22568;"01"
"103";2014;"Prefeitura Municipal de Itaporã - MS";5004502;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1968514,72;22568;"01"
"104";2014;"Prefeitura Municipal de Itaporã - MS";5004502;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1968514,72;22568;"01"
"105";2014;"Prefeitura Municipal de Itaquiraí - MS";5004601;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1870120,82;19920;"01"
"106";2014;"Prefeitura Municipal de Itaquiraí - MS";5004601;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1870120,82;19920;"01"
"107";2014;"Prefeitura Municipal de Itaquiraí - MS";5004601;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1870120,82;19920;"01"
"108";2014;"Prefeitura Municipal de Ivinhema - MS";5004700;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2260506,01;22881;"01"
"109";2014;"Prefeitura Municipal de Ivinhema - MS";5004700;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2260506,01;22881;"01"
"110";2014;"Prefeitura Municipal de Ivinhema - MS";5004700;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2260506,01;22881;"01"
"111";2014;"Prefeitura Municipal de Japorã - MS";5004809;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";834009,96;8429;"01"
"112";2014;"Prefeitura Municipal de Japorã - MS";5004809;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";834009,96;8429;"01"
"113";2014;"Prefeitura Municipal de Japorã - MS";5004809;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";834009,96;8429;"01"
"114";2014;"Prefeitura Municipal de Jaraguari - MS";5004908;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";909190,4;6779;"01"
"115";2014;"Prefeitura Municipal de Jaraguari - MS";5004908;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";909190,4;6779;"01"
"116";2014;"Prefeitura Municipal de Jaraguari - MS";5004908;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";909190,4;6779;"01"
"117";2014;"Prefeitura Municipal de Jardim - MS";5005004;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2140151,09;25328;"01"
"118";2014;"Prefeitura Municipal de Jardim - MS";5005004;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2140151,09;25328;"01"
"119";2014;"Prefeitura Municipal de Jardim - MS";5005004;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2140151,09;25328;"01"
"120";2014;"Prefeitura Municipal de Juti - MS";5005152;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";913899,87;6321;"01"
"121";2014;"Prefeitura Municipal de Juti - MS";5005152;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";913899,87;6321;"01"
"122";2014;"Prefeitura Municipal de Juti - MS";5005152;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";913899,87;6321;"01"
"123";2014;"Prefeitura Municipal de Laguna Carapã - MS";5005251;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1464846,77;6935;"01"
"124";2014;"Prefeitura Municipal de Laguna Carapã - MS";5005251;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1464846,77;6935;"01"
"125";2014;"Prefeitura Municipal de Laguna Carapã - MS";5005251;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1464846,77;6935;"01"
"126";2014;"Prefeitura Municipal de Miranda - MS";5005608;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2353510,81;26890;"01"
"127";2014;"Prefeitura Municipal de Miranda - MS";5005608;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2353510,81;26890;"01"
"128";2014;"Prefeitura Municipal de Miranda - MS";5005608;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2353510,81;26890;"01"
"129";2014;"Prefeitura Municipal de Mundo Novo - MS";5005681;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2122678,24;17773;"01"
"130";2014;"Prefeitura Municipal de Mundo Novo - MS";5005681;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2122678,24;17773;"01"
"131";2014;"Prefeitura Municipal de Mundo Novo - MS";5005681;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2122678,24;17773;"01"
"132";2014;"Prefeitura Municipal de Naviraí - MS";5005707;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";5427366,05;50692;"01"
"133";2014;"Prefeitura Municipal de Naviraí - MS";5005707;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";5393103,58;50692;"01"
"134";2014;"Prefeitura Municipal de Naviraí - MS";5005707;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";5393103,58;50692;"01"
"135";2014;"Prefeitura Municipal de Naviraí - MS";5005707;"MS";"DCA-Anexo I-E";NA;"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";34262,47;50692;"01"
"136";2014;"Prefeitura Municipal de Nioaque - MS";5005806;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1469528,3;14305;"01"
"137";2014;"Prefeitura Municipal de Nioaque - MS";5005806;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1469528,3;14305;"01"
"138";2014;"Prefeitura Municipal de Nioaque - MS";5005806;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1469528,3;14305;"01"
"139";2014;"Prefeitura Municipal de Nova Alvorada do Sul - MS";5006002;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2235003,71;19086;"01"
"140";2014;"Prefeitura Municipal de Nova Alvorada do Sul - MS";5006002;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2235003,71;19086;"01"
"141";2014;"Prefeitura Municipal de Nova Alvorada do Sul - MS";5006002;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2235003,71;19086;"01"
"142";2014;"Prefeitura Municipal de Nova Andradina - MS";5006200;"MS";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";4084655,79;50010;"01"
"143";2014;"Prefeitura Municipal de Nova Andradina - MS";5006200;"MS";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";4084655,79;50010;"01"
"144";2014;"Prefeitura Municipal de Nova Andradina - MS";5006200;"MS";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";4084655,79;50010;"01"
