"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"37";2014;"Prefeitura Municipal de Barbosa Ferraz - PR";4102505;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";10125,83;12583;"01"
"38";2014;"Prefeitura Municipal de Boa Esperança - PR";4103008;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";670848,31;4518;"01"
"39";2014;"Prefeitura Municipal de Boa Esperança - PR";4103008;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";670848,31;4518;"01"
"40";2014;"Prefeitura Municipal de Boa Esperança - PR";4103008;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";670845,31;4518;"01"
"41";2014;"Prefeitura Municipal de Boa Esperança - PR";4103008;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";3;4518;"01"
"42";2014;"Prefeitura Municipal de Boa Vista da Aparecida - PR";4103057;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";828537,23;7998;"01"
"43";2014;"Prefeitura Municipal de Boa Vista da Aparecida - PR";4103057;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";828537,23;7998;"01"
"44";2014;"Prefeitura Municipal de Boa Vista da Aparecida - PR";4103057;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";828537,23;7998;"01"
"45";2014;"Prefeitura Municipal de Bom Jesus do Sul - PR";4103156;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";305568,98;3800;"01"
"46";2014;"Prefeitura Municipal de Bom Jesus do Sul - PR";4103156;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";305568,98;3800;"01"
"47";2014;"Prefeitura Municipal de Bom Jesus do Sul - PR";4103156;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";305568,98;3800;"01"
"48";2014;"Prefeitura Municipal de Bom Sucesso - PR";4103206;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";753263,71;6906;"01"
"49";2014;"Prefeitura Municipal de Bom Sucesso - PR";4103206;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";753263,71;6906;"01"
"50";2014;"Prefeitura Municipal de Bom Sucesso - PR";4103206;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";753263,71;6906;"01"
"51";2014;"Prefeitura Municipal de Bom Sucesso do Sul - PR";4103222;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";437525,16;3368;"01"
"52";2014;"Prefeitura Municipal de Bom Sucesso do Sul - PR";4103222;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";437525,16;3368;"01"
"53";2014;"Prefeitura Municipal de Bom Sucesso do Sul - PR";4103222;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";437525,16;3368;"01"
"54";2014;"Prefeitura Municipal de Braganey - PR";4103354;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";544729,21;5770;"01"
"55";2014;"Prefeitura Municipal de Braganey - PR";4103354;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";544729,21;5770;"01"
"56";2014;"Prefeitura Municipal de Braganey - PR";4103354;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";544729,21;5770;"01"
"57";2014;"Prefeitura Municipal de Cafeara - PR";4103404;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";562856,13;2853;"01"
"58";2014;"Prefeitura Municipal de Cafeara - PR";4103404;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";562856,13;2853;"01"
"59";2014;"Prefeitura Municipal de Cafeara - PR";4103404;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";562856,13;2853;"01"
"60";2014;"Prefeitura Municipal de Cafelândia - PR";4103453;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1200312,98;16321;"01"
"61";2014;"Prefeitura Municipal de Cafelândia - PR";4103453;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1200312,98;16321;"01"
"62";2014;"Prefeitura Municipal de Cafelândia - PR";4103453;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1200312,98;16321;"01"
"63";2014;"Prefeitura Municipal de Cambé - PR";4103701;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";3347503,66;103036;"01"
"64";2014;"Prefeitura Municipal de Cambé - PR";4103701;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";3315795,32;103036;"01"
"65";2014;"Prefeitura Municipal de Cambé - PR";4103701;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";3315795,32;103036;"01"
"66";2014;"Prefeitura Municipal de Cambé - PR";4103701;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";31708,34;103036;"01"
"67";2014;"Prefeitura Municipal de Campina da Lagoa - PR";4103909;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1038073,99;15353;"01"
"68";2014;"Prefeitura Municipal de Campina da Lagoa - PR";4103909;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1038073,99;15353;"01"
"69";2014;"Prefeitura Municipal de Campina da Lagoa - PR";4103909;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1038073,99;15353;"01"
"70";2014;"Prefeitura Municipal de Campina da Lagoa - PR";4103909;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";81671,64;15353;"01"
"71";2014;"Prefeitura Municipal de Campo do Tenente - PR";4104105;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";842987,74;7623;"01"
"72";2014;"Prefeitura Municipal de Campo do Tenente - PR";4104105;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";842987,74;7623;"01"
"73";2014;"Prefeitura Municipal de Campo do Tenente - PR";4104105;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";842987,74;7623;"01"
"74";2014;"Prefeitura Municipal de Campo Magro - PR";4104253;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";2180559,37;27143;"01"
"75";2014;"Prefeitura Municipal de Campo Magro - PR";4104253;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";2153131,37;27143;"01"
"76";2014;"Prefeitura Municipal de Campo Magro - PR";4104253;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";2153131,37;27143;"01"
"77";2014;"Prefeitura Municipal de Campo Magro - PR";4104253;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";27428;27143;"01"
"78";2014;"Prefeitura Municipal de Campo Mourão - PR";4104303;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";5442603,2;92300;"01"
"79";2014;"Prefeitura Municipal de Campo Mourão - PR";4104303;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";5442603,2;92300;"01"
"80";2014;"Prefeitura Municipal de Campo Mourão - PR";4104303;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";5442603,2;92300;"01"
"81";2014;"Prefeitura Municipal de Castro - PR";4104907;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";3570314,11;70454;"01"
"82";2014;"Prefeitura Municipal de Castro - PR";4104907;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";3544881,01;70454;"01"
"83";2014;"Prefeitura Municipal de Castro - PR";4104907;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";3544564,12;70454;"01"
"84";2014;"Prefeitura Municipal de Céu Azul - PR";4105300;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1513890,21;11589;"01"
"85";2014;"Prefeitura Municipal de Céu Azul - PR";4105300;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1513890,21;11589;"01"
"86";2014;"Prefeitura Municipal de Céu Azul - PR";4105300;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1513890,21;11589;"01"
"87";2014;"Prefeitura Municipal de Chopinzinho - PR";4105409;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1312006,26;20034;"01"
"88";2014;"Prefeitura Municipal de Chopinzinho - PR";4105409;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1312006,26;20034;"01"
"89";2014;"Prefeitura Municipal de Chopinzinho - PR";4105409;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1312006,26;20034;"01"
"90";2014;"Prefeitura Municipal de Clevelândia - PR";4105706;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";994571,25;17436;"01"
"91";2014;"Prefeitura Municipal de Clevelândia - PR";4105706;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";994571,25;17436;"01"
"92";2014;"Prefeitura Municipal de Clevelândia - PR";4105706;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";994571,25;17436;"01"
"93";2014;"Prefeitura Municipal de Colorado - PR";4105904;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1201723,46;23542;"01"
"94";2014;"Prefeitura Municipal de Colorado - PR";4105904;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1201723,46;23542;"01"
"95";2014;"Prefeitura Municipal de Colorado - PR";4105904;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1201723,46;23542;"01"
"96";2014;"Prefeitura Municipal de Conselheiro Mairinck - PR";4106100;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";568897,21;3813;"01"
"97";2014;"Prefeitura Municipal de Conselheiro Mairinck - PR";4106100;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";568897,21;3813;"01"
"98";2014;"Prefeitura Municipal de Conselheiro Mairinck - PR";4106100;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";568897,21;3813;"01"
"99";2014;"Prefeitura Municipal de Contenda - PR";4106209;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1218385,23;17300;"01"
"100";2014;"Prefeitura Municipal de Contenda - PR";4106209;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1218385,23;17300;"01"
"101";2014;"Prefeitura Municipal de Contenda - PR";4106209;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";1218385,23;17300;"01"
"102";2014;"Prefeitura Municipal de Coronel Vivida - PR";4106506;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";1610000;21939;"01"
"103";2014;"Prefeitura Municipal de Coronel Vivida - PR";4106506;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";1610000;21939;"01"
"104";2014;"Prefeitura Municipal de Corumbataí do Sul - PR";4106555;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";575789,18;3817;"01"
"105";2014;"Prefeitura Municipal de Corumbataí do Sul - PR";4106555;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";575789,18;3817;"01"
"106";2014;"Prefeitura Municipal de Corumbataí do Sul - PR";4106555;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";575789,18;3817;"01"
"107";2014;"Prefeitura Municipal de Cruzmaltina - PR";4106852;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";879,17;3166;"01"
"108";2014;"Prefeitura Municipal de Cruzmaltina - PR";4106852;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";879,17;3166;"01"
"109";2014;"Prefeitura Municipal de Cruzmaltina - PR";4106852;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";879,17;3166;"01"
"110";2014;"Prefeitura Municipal de Curitiba - PR";4106902;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";103240211,11;1864416;"01"
"111";2014;"Prefeitura Municipal de Curitiba - PR";4106902;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";101548992,04;1864416;"01"
"112";2014;"Prefeitura Municipal de Curitiba - PR";4106902;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";100927097,23;1864416;"01"
"113";2014;"Prefeitura Municipal de Curitiba - PR";4106902;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Não Processados";"TotalDespesas";"01 - Legislativa";1691219,07;1864416;"01"
"114";2014;"Prefeitura Municipal de Curitiba - PR";4106902;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";621894,81;1864416;"01"
"115";2014;"Prefeitura Municipal de Doutor Camargo - PR";4107306;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";505000;6036;"01"
"116";2014;"Prefeitura Municipal de Doutor Camargo - PR";4107306;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";505000;6036;"01"
"117";2014;"Prefeitura Municipal de Doutor Camargo - PR";4107306;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";505000;6036;"01"
"118";2014;"Prefeitura Municipal de Entre Rios do Oeste - PR";4107538;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";941746,57;4255;"01"
"119";2014;"Prefeitura Municipal de Entre Rios do Oeste - PR";4107538;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";941746,57;4255;"01"
"120";2014;"Prefeitura Municipal de Entre Rios do Oeste - PR";4107538;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";941746,57;4255;"01"
"121";2014;"Prefeitura Municipal de Farol - PR";4107553;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";666899,33;3422;"01"
"122";2014;"Prefeitura Municipal de Farol - PR";4107553;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";666899,33;3422;"01"
"123";2014;"Prefeitura Municipal de Farol - PR";4107553;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";666899,33;3422;"01"
"124";2014;"Prefeitura Municipal de Fênix - PR";4107702;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";634891,06;4912;"01"
"125";2014;"Prefeitura Municipal de Fênix - PR";4107702;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";634891,06;4912;"01"
"126";2014;"Prefeitura Municipal de Fênix - PR";4107702;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";634891,06;4912;"01"
"127";2014;"Prefeitura Municipal de Figueira - PR";4107751;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";763865,55;8315;"01"
"128";2014;"Prefeitura Municipal de Figueira - PR";4107751;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";763865,55;8315;"01"
"129";2014;"Prefeitura Municipal de Figueira - PR";4107751;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";763865,55;8315;"01"
"130";2014;"Prefeitura Municipal de Floraí - PR";4107801;"PR";"DCA-Anexo I-E";NA;"Inscrição de RP Processados";"TotalDespesas";"01 - Legislativa";13653,1;5137;"01"
"131";2014;"Prefeitura Municipal de Floresta - PR";4107900;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";728819,18;6397;"01"
"132";2014;"Prefeitura Municipal de Floresta - PR";4107900;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";728819,18;6397;"01"
"133";2014;"Prefeitura Municipal de Floresta - PR";4107900;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";728819,18;6397;"01"
"134";2014;"Prefeitura Municipal de Flórida - PR";4108106;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";584982,86;2662;"01"
"135";2014;"Prefeitura Municipal de Flórida - PR";4108106;"PR";"DCA-Anexo I-E";NA;"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";584982,86;2662;"01"
"136";2014;"Prefeitura Municipal de Flórida - PR";4108106;"PR";"DCA-Anexo I-E";NA;"Despesas Pagas";"TotalDespesas";"01 - Legislativa";584982,86;2662;"01"
"137";2014;"Prefeitura Municipal de Formosa do Oeste - PR";4108205;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";874400;7381;"01"
"138";2014;"Prefeitura Municipal de Formosa do Oeste - PR";4108205;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Liquidadas";"TotalDespesas";"01 - Legislativa";874400;7381;"01"
"139";2014;"Prefeitura Municipal de Formosa do Oeste - PR";4108205;"PR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"01 - Legislativa";874400;7381;"01"
"140";2014;"Prefeitura Municipal de Godoy Moreira - PR";4108551;"PR";"DCA-Anexo I-E";NA;"Despesas Empenhadas";"TotalDespesas";"01 - Legislativa";379002,91;3279;"01"
